eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,mean_oracle_gated_gain,bootstrap_gain_p05,official_psnr,sim_psnr,sim_delta_vs_official,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,eligible_for_pass,split_family,split,train_n,valid_n
250,239,11,0.984,0.7669491525423728,56,0.9821428571428571,0,0.0,0,0.0,19,1.0,1.2729446322020928,1.12837256492085,26.405403926308217,27.67834855851031,1.2729446322020928,0.9586338923788014,0.17817968621555408,A_output_plus_meta,hgb,0.2,0.05,2390,2376,665,1,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.76,0.6153846153846154,114,0.6140350877192983,38,0.6842105263157895,23,0.5652173913043478,36,0.9166666666666666,0.6098729758478568,0.4601019089838574,36.034125584802794,36.643998560650644,0.6098729758478568,0.851067876914546,0.47887127397382534,A_output_plus_meta,hgb,0.2,0.05,2390,2376,670,1,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.912,0.631578947368421,95,0.8105263157894737,1,1.0,1,1.0,35,0.9714285714285714,0.7111828297312156,0.5608023304042792,32.400164474925866,33.11134730465709,0.7111828297312156,0.9077158239425821,0.3682847570892608,A_output_plus_meta,hgb,0.2,0.05,2390,2376,674,1,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.748,0.5328947368421053,114,0.6228070175438597,210,0.7428571428571429,101,0.6138613861386139,162,0.7654320987654321,0.23196665803994768,0.1655464118947598,41.507470099469764,41.739436757509715,0.23196665803994768,0.737763823504112,0.48026466356512054,A_output_plus_meta,hgb,0.2,0.05,2390,2376,696,1,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.976,0.6299559471365639,88,0.9545454545454546,1,1.0,0,0.0,17,1.0,0.6990983160039225,0.5716475069948397,27.08071206972368,27.779810385727608,0.6990983160039225,0.9088427289042631,0.20528911228409835,A_output_plus_meta,hgb,0.2,0.05,2390,2376,672,1,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.8402061855670103,0.6041666666666666,85,0.6705882352941176,53,0.7924528301886793,27,0.5925925925925926,56,0.8392857142857143,0.5074450626481553,0.3650373580544574,34.71798953204058,35.225434594688736,0.5074450626481553,0.8791055679588892,0.4268798164014963,A_output_plus_meta,hgb,0.2,0.05,2390,2376,729,1,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.7666666666666667,0.7310344827586207,78,0.5,57,0.6491228070175439,24,0.4166666666666667,54,0.7962962962962963,0.5466755751991653,0.43348607009151796,34.29958402571659,34.84625960091576,0.5466755751991653,0.9104369625084902,0.6090175434861356,A_output_plus_meta,hgb,0.2,0.05,2390,2376,715,1,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8,0.608,78,0.6282051282051282,25,0.8,14,0.7857142857142857,32,0.875,0.5079806568842896,0.3900385768203725,33.36342088468563,33.87140154156992,0.5079806568842896,0.9096601685162482,0.5095155646950321,A_output_plus_meta,hgb,0.2,0.05,2390,2376,749,1,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.8203389830508474,0.6470588235294118,113,0.6902654867256637,102,0.7058823529411765,53,0.6037735849056604,94,0.7446808510638298,0.7342827653746496,0.5896142233348066,35.33099180379889,36.06527456917354,0.7342827653746496,0.8725885347744158,0.4029257939466447,A_output_plus_meta,hgb,0.2,0.05,2390,2376,635,1,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.8968253968253969,0.5576923076923077,57,0.8070175438596491,13,1.0,7,1.0,14,1.0,0.4182714617308136,0.28604623354402353,32.191858775186596,32.61013023691741,0.4182714617308136,0.8516164261706693,0.3263223931425905,A_output_plus_meta,hgb,0.2,0.05,2390,2376,788,1,airlight_bin,airlight_bin=A>=0.95,874,126
188,172,16,0.7712765957446809,0.5833333333333334,91,0.6043956043956044,56,0.6785714285714286,34,0.5588235294117647,60,0.8333333333333334,0.46927449795199006,0.339383021669674,34.817413776827486,35.28668827477948,0.46927449795199006,0.8742238317699804,0.5064062699252648,A_output_plus_meta,hgb,0.2,0.05,2390,2376,732,1,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,173,26,0.7889447236180904,0.717391304347826,72,0.5416666666666666,50,0.68,26,0.5,45,0.8222222222222222,0.731085951634176,0.5883755190615537,33.93655153577519,34.667637487409365,0.731085951634176,0.9406638446340134,0.5226407155651757,A_output_plus_meta,hgb,0.2,0.05,2390,2376,731,1,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,182,17,0.8391959798994975,0.6209150326797386,86,0.6744186046511628,32,0.8125,14,0.6428571428571429,28,0.8571428571428571,0.5200933007187247,0.4097980620656516,33.177425613676775,33.69751891439551,0.5200933007187247,0.9078439914560323,0.5048918635343483,A_output_plus_meta,hgb,0.2,0.05,2390,2376,722,1,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,183,13,0.7806122448979592,0.684931506849315,74,0.6216216216216216,89,0.5617977528089888,39,0.38461538461538464,108,0.7037037037037037,0.6944831836721486,0.545892817433392,37.25265986824386,37.94714305191601,0.6944831836721486,0.9018521054609336,0.41559699136837175,A_output_plus_meta,hgb,0.2,0.05,2390,2376,721,1,beta_bin,beta_bin=beta<0.8,804,196
218,194,24,0.8486238532110092,0.6144578313253012,88,0.7272727272727273,23,0.8260869565217391,12,0.75,9,0.8888888888888888,0.48961548902458674,0.3801400609001787,32.352025138854216,32.8416406278788,0.48961548902458674,0.8510764159412822,0.3847211901216213,A_output_plus_meta,hgb,0.2,0.05,2390,2376,710,1,beta_bin,beta_bin=beta>=1.7,782,218
204,196,8,0.9754901960784313,0.7120418848167539,60,0.9166666666666666,0,0.0,0,0.0,64,0.984375,1.0406537398138533,0.8712093673855117,30.46849267385541,31.50914641366926,1.0406537398138533,0.9480834941903783,0.1853953853769953,A_output_plus_meta,hgb,0.2,0.05,2390,2376,708,1,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9910714285714286,0.7289719626168224,30,0.9666666666666667,5,1.0,3,1.0,12,1.0,1.2995312669192518,1.0008867140297035,29.89198004352979,31.19151131044904,1.2995312669192518,0.9604490976396045,0.30615094922634656,A_output_plus_meta,hgb,0.2,0.05,2390,2376,796,1,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.8697318007662835,0.40404040404040403,149,0.7919463087248322,159,0.9056603773584906,87,0.8505747126436781,120,0.9083333333333333,0.08334734592082095,0.034737568720967484,39.837928112677155,39.92127545859797,0.08334734592082095,0.37896059218486927,0.2845875709934086,A_output_plus_meta,hgb,0.2,0.05,2390,2376,674,1,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,1.0,0.6612021857923497,62,1.0,0,0.0,0,0.0,5,1.0,0.7442064591501355,0.6166383827543516,29.13097007984319,29.875176538993326,0.7442064591501355,0.907336594100946,0.2526541430546727,A_output_plus_meta,hgb,0.2,0.05,2390,2376,721,1,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.8982300884955752,0.463855421686747,110,0.8090909090909091,86,0.9418604651162791,35,0.8571428571428571,49,0.9183673469387755,0.16573515853136905,0.11918013098920634,37.85682939712761,38.02256455565898,0.16573515853136905,0.7275054812487259,0.3737594746513557,A_output_plus_meta,hgb,0.2,0.05,2390,2376,717,1,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.908,0.5346534653465347,115,0.8173913043478261,14,0.9285714285714286,11,0.9090909090909091,0,0.0,0.7689226059311787,0.5943054815470934,30.908283717754124,31.677206323685304,0.7689226059311787,0.8922988062056016,0.3585564368406319,A_output_plus_meta,hgb,0.2,0.05,2390,2376,680,1,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.78,0.6608187134502924,94,0.6170212765957447,152,0.7171052631578947,68,0.5882352941176471,250,0.78,0.3641641089527756,0.29186631919063755,38.83344644305326,39.19761055200604,0.3641641089527756,0.8477159725884578,0.4522334710590132,A_output_plus_meta,hgb,0.2,0.05,2390,2376,687,1,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.812,0.6701570680628273,103,0.6116504854368932,14,0.5714285714285714,8,0.5,0,0.0,0.710696946311361,0.5901063773980564,32.28502827506557,32.99572522137692,0.710696946311361,0.9196677277416588,0.42582152152353386,A_output_plus_meta,hgb,0.2,0.05,2390,2376,669,1,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.792,0.6740331491712708,99,0.5959595959595959,70,0.6428571428571429,38,0.42105263157894735,0,0.0,0.44021710059873714,0.3434084633491183,34.99571379304915,35.435930893647885,0.44021710059873714,0.847174775615306,0.4658764880340208,A_output_plus_meta,hgb,0.2,0.05,2390,2376,676,1,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.836,0.6804123711340206,99,0.6262626262626263,61,0.7540983606557377,33,0.6060606060606061,59,0.864406779661017,0.7135523267878089,0.5821876081466407,33.84071671144422,34.55426903823203,0.7135523267878089,0.9290274326698762,0.5229725162191236,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,671,1,random,random_1,750,250
250,219,31,0.808,0.6132596685082873,102,0.6862745098039216,52,0.5961538461538461,19,0.3684210526315789,66,0.7424242424242424,0.5211539860426099,0.40625701821974286,34.29031846921945,34.811472455262056,0.5211539860426099,0.8679795848084744,0.4227872027447545,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,685,1,random,random_2,750,250
250,227,23,0.812,0.6486486486486487,105,0.6190476190476191,65,0.6307692307692307,34,0.4117647058823529,60,0.7666666666666667,0.6932109233977976,0.5569307574990903,34.13535826605321,34.82856918945101,0.6932109233977976,0.9344395772078867,0.49496217969325634,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,677,1,random,random_3,750,250
250,230,20,0.748,0.4502923976608187,142,0.6619718309859155,0,0.0,0,0.0,36,0.8055555555555556,0.16469093184125227,0.10799604865004139,36.55675585116884,36.7214467830101,0.16469093184125227,0.5938073130192811,0.4026028346714248,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,674,1,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.976,0.6181818181818182,88,0.9545454545454546,0,0.0,0,0.0,43,0.9534883720930233,0.6980681499747536,0.5701100491624641,32.06365707295534,32.761725222930096,0.6980681499747536,0.9009016754611465,0.27534091180937703,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,679,1,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.84,0.4742857142857143,125,0.736,250,0.84,125,0.736,152,0.8881578947368421,0.11381554226758632,0.07418686790224628,41.996655378489706,42.11047092075729,0.11381554226758632,0.5588939027378363,0.2196489199428929,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,694,1,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.988,0.7711864406779662,56,0.9642857142857143,0,0.0,0,0.0,19,1.0,1.2860479263419973,1.1303216558823252,26.405403926308217,27.691451852650214,1.2860479263419973,0.9685017700119323,0.25259865357232203,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,665,1,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.788,0.6042780748663101,114,0.6491228070175439,38,0.6052631578947368,23,0.5217391304347826,36,0.9166666666666666,0.6330185753077244,0.48096650818500813,36.034125584802794,36.66714416011052,0.6330185753077244,0.8833671867254764,0.4589420139461407,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,670,1,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.92,0.6398104265402843,95,0.8,1,1.0,1,1.0,35,1.0,0.7177091279645796,0.5679455194963516,32.400164474925866,33.117873602890455,0.7177091279645796,0.9160456428450322,0.4160580744944764,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,674,1,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.812,0.5240963855421686,114,0.6929824561403509,210,0.7904761904761904,101,0.6831683168316832,162,0.8209876543209876,0.23432501967303423,0.16673360286269298,41.507470099469764,41.7417951191428,0.23432501967303423,0.7452645303312617,0.4306539311052981,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,696,1,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.98,0.6343612334801763,88,0.9431818181818182,1,1.0,0,0.0,17,1.0,0.7071779870983863,0.5784578436599915,27.08071206972368,27.78789005682207,0.7071779870983863,0.9193464737396322,0.2525597168589637,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,672,1,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.845360824742268,0.5958904109589042,85,0.6941176470588235,53,0.7735849056603774,27,0.5925925925925926,56,0.8571428571428571,0.5039779408592274,0.3653120233889101,34.71798953204058,35.221967472899806,0.5039779408592274,0.8730990732783973,0.43000743424032634,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,729,1,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.7714285714285715,0.7278911564625851,78,0.5128205128205128,57,0.6491228070175439,24,0.4166666666666667,54,0.7777777777777778,0.5486909770870698,0.43729317580816296,34.29958402571659,34.84827500280366,0.5486909770870698,0.9137934255668391,0.585033711475789,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,715,1,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8171428571428572,0.5984251968503937,78,0.6538461538461539,25,0.84,14,0.8571428571428571,32,0.875,0.5046886552803567,0.38582882592920414,33.36342088468563,33.86810953996599,0.5046886552803567,0.9037650567768428,0.5073733573834369,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,749,1,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.8169491525423729,0.6590909090909091,113,0.6637168141592921,102,0.6470588235294118,53,0.5094339622641509,94,0.7553191489361702,0.7493094312544215,0.6075622685891319,35.33099180379889,36.080301235053305,0.7493094312544215,0.8904455470602546,0.43040946213171155,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,635,1,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.8968253968253969,0.5728155339805825,57,0.7719298245614035,13,1.0,7,1.0,14,1.0,0.42507576704158334,0.291271980182554,32.191858775186596,32.61693454222818,0.42507576704158334,0.865470247675377,0.36413645813203566,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,788,1,airlight_bin,airlight_bin=A>=0.95,874,126
188,172,16,0.8085106382978723,0.572463768115942,91,0.6483516483516484,56,0.7321428571428571,34,0.6176470588235294,60,0.8666666666666667,0.4722443428391169,0.34153612355606705,34.817413776827486,35.2896581196666,0.4722443428391169,0.8797564340918993,0.5035021721936385,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,732,1,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,173,26,0.8040201005025126,0.7214285714285714,72,0.5416666666666666,50,0.66,26,0.46153846153846156,45,0.8,0.7358764380124538,0.5970026699082854,33.93655153577519,34.67242797378765,0.7358764380124538,0.9468276032511569,0.535131446708118,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,731,1,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,182,17,0.8442211055276382,0.6089743589743589,86,0.7093023255813954,32,0.78125,14,0.7142857142857143,28,0.8571428571428571,0.5088830209298555,0.39422628444252067,33.177425613676775,33.68630863460664,0.5088830209298555,0.8882759925319894,0.5188638349222324,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,722,1,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,183,13,0.8010204081632653,0.6845637583892618,74,0.6351351351351351,89,0.6067415730337079,39,0.41025641025641024,108,0.7314814814814815,0.6983511935141906,0.5554109330064859,37.25265986824386,37.95101106175805,0.6983511935141906,0.9068750821175376,0.42589048986822614,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,721,1,beta_bin,beta_bin=beta<0.8,804,196
218,194,24,0.8165137614678899,0.6211180124223602,88,0.6931818181818182,23,0.782608695652174,12,0.6666666666666666,9,0.8888888888888888,0.4922234050066906,0.3838046814082774,32.352025138854216,32.84424854386091,0.4922234050066906,0.855609638106183,0.3822303475361007,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,710,1,beta_bin,beta_bin=beta>=1.7,782,218
204,196,8,0.9754901960784313,0.7120418848167539,60,0.9166666666666666,0,0.0,0,0.0,64,0.984375,1.0430108051349691,0.8773221920040616,30.46849267385541,31.511503478990374,1.0430108051349691,0.9502308892750086,0.2167481909859616,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,708,1,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9821428571428571,0.7358490566037735,30,0.9333333333333333,5,1.0,3,1.0,12,1.0,1.2992718759809812,0.9998368822784189,29.89198004352979,31.19125191951077,1.2992718759809812,0.9602573886758113,0.39890524141870565,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,796,1,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.9042145593869731,0.3883495145631068,149,0.8456375838926175,159,0.9308176100628931,87,0.896551724137931,120,0.9666666666666667,0.08295369090534623,0.031550079714479116,39.837928112677155,39.920881803582496,0.08295369090534623,0.37717073629764564,0.31722983092904494,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,674,1,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,0.9796954314720813,0.6759776536312849,62,0.9354838709677419,0,0.0,0,0.0,5,1.0,0.7516908245824567,0.6239821736910534,29.13097007984319,29.882660904425645,0.7516908245824567,0.9164615332315794,0.24398042263892908,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,721,1,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.8495575221238938,0.49032258064516127,110,0.7181818181818181,86,0.9186046511627907,35,0.8,49,0.9591836734693877,0.17463337139792687,0.12945737042935343,37.85682939712761,38.031462768525536,0.17463337139792687,0.766564777363699,0.3721595784552904,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,717,1,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.932,0.5240384615384616,115,0.8608695652173913,14,0.9285714285714286,11,0.9090909090909091,0,0.0,0.7685913074862903,0.5921047850811674,30.908283717754124,31.676875025240413,0.7685913074862903,0.8919143498187152,0.3813299705359173,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,680,1,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.804,0.6536312849162011,94,0.6595744680851063,152,0.7302631578947368,68,0.6176470588235294,250,0.804,0.3612981515878549,0.29601224387536973,38.83344644305326,39.194744594641115,0.3612981515878549,0.841044480875594,0.4480937575007533,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,687,1,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.836,0.6548223350253807,103,0.6601941747572816,14,0.6428571428571429,8,0.625,0,0.0,0.7099712894634536,0.5901200430719921,32.28502827506557,32.99499956452902,0.7099712894634536,0.9187287013565042,0.39973260690706536,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,669,1,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.788,0.6666666666666666,99,0.6060606060606061,70,0.5857142857142857,38,0.39473684210526316,0,0.0,0.43460720508823997,0.34052216309787137,34.99571379304915,35.43032099813739,0.43460720508823997,0.8363788252447574,0.4835769979633444,B_candidate_output_deltas,hgb,0.2,0.05,2816,2782,676,1,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.82,0.6858638743455497,99,0.6060606060606061,61,0.7049180327868853,33,0.5757575757575758,59,0.8305084745762712,0.7124173101776278,0.578497889372642,33.84071671144422,34.55313402162185,0.7124173101776278,0.9275496691929619,0.49496561793187804,C_official_internal,hgb,0.2,0.05,4524,4510,671,1,random,random_1,750,250
250,219,31,0.784,0.6228571428571429,102,0.6470588235294118,52,0.5961538461538461,19,0.42105263157894735,66,0.7272727272727273,0.5238143774560706,0.40800668365451265,34.29031846921945,34.81413284667551,0.5238143774560706,0.8724104545635315,0.4268043566828375,C_official_internal,hgb,0.2,0.05,4524,4510,685,1,random,random_2,750,250
250,227,23,0.78,0.6703910614525139,105,0.5619047619047619,65,0.5692307692307692,34,0.35294117647058826,60,0.7,0.6957170953521146,0.5610337981186255,34.13535826605321,34.831075361405325,0.6957170953521146,0.9378178653772703,0.49223208215214254,C_official_internal,hgb,0.2,0.05,4524,4510,677,1,random,random_3,750,250
250,230,20,0.752,0.4540229885057471,142,0.6690140845070423,0,0.0,0,0.0,36,0.8055555555555556,0.16719500569099235,0.11141928246803041,36.55675585116884,36.72395085685984,0.16719500569099235,0.6028359665564976,0.4088657663565634,C_official_internal,hgb,0.2,0.05,4524,4510,674,1,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.988,0.6098654708520179,88,0.9886363636363636,0,0.0,0,0.0,43,1.0,0.6946451753408356,0.5681613078281073,32.06365707295534,32.758302248296175,0.6946451753408356,0.8964841073728885,0.2520720613952882,C_official_internal,hgb,0.2,0.05,4524,4510,679,1,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.832,0.4624277456647399,125,0.744,250,0.832,125,0.744,152,0.875,0.10096426473998585,0.061201634305296876,41.996655378489706,42.097619643229685,0.10096426473998585,0.49578740155646656,0.22346754558161694,C_official_internal,hgb,0.2,0.05,4524,4510,694,1,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.984,0.7669491525423728,56,0.9821428571428571,0,0.0,0,0.0,19,1.0,1.2837639285203761,1.1292365741604502,26.405403926308217,27.689167854828593,1.2837639285203761,0.9667817284119,0.13711231547977443,C_official_internal,hgb,0.2,0.05,4524,4510,665,1,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.752,0.6277777777777778,114,0.5877192982456141,38,0.6578947368421053,23,0.5217391304347826,36,0.9166666666666666,0.6172160370216979,0.46985796900305565,36.034125584802794,36.65134162182449,0.6172160370216979,0.8613150000545515,0.47628878816978265,C_official_internal,hgb,0.2,0.05,4524,4510,670,1,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.908,0.6298076923076923,95,0.8105263157894737,1,0.0,1,0.0,35,0.9714285714285714,0.7089739413292601,0.5588320311268428,32.400164474925866,33.10913841625513,0.7089739413292601,0.9048965166253117,0.3766854881298818,C_official_internal,hgb,0.2,0.05,4524,4510,674,1,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.764,0.5414012738853503,114,0.631578947368421,210,0.7523809523809524,101,0.6237623762376238,162,0.7654320987654321,0.22883216944313645,0.15955244650237474,41.507470099469764,41.7363022689129,0.22883216944313645,0.7277946653869344,0.4694257690166203,C_official_internal,hgb,0.2,0.05,4524,4510,696,1,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.976,0.6343612334801763,88,0.9431818181818182,1,1.0,0,0.0,17,1.0,0.7058845132842235,0.5770003380562821,27.08071206972368,27.786596583007906,0.7058845132842235,0.9176649301797084,0.21084311393527774,C_official_internal,hgb,0.2,0.05,4524,4510,672,1,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.865979381443299,0.5771812080536913,85,0.7411764705882353,53,0.7735849056603774,27,0.6296296296296297,56,0.8571428571428571,0.49501655706327,0.3522531994241443,34.71798953204058,35.21300608910385,0.49501655706327,0.8575742352781406,0.41589334485125584,C_official_internal,hgb,0.2,0.05,4524,4510,729,1,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.7714285714285715,0.7162162162162162,78,0.5384615384615384,57,0.6842105263157895,24,0.5,54,0.8333333333333334,0.5431395904133617,0.42886017320726083,34.29958402571659,34.84272361612995,0.5431395904133617,0.9045481110691508,0.5902524236856381,C_official_internal,hgb,0.2,0.05,4524,4510,715,1,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8,0.608,78,0.6282051282051282,25,0.8,14,0.7857142857142857,32,0.875,0.5079806568842896,0.3900385768203725,33.36342088468563,33.87140154156992,0.5079806568842896,0.9096601685162482,0.5095155646950321,C_official_internal,hgb,0.2,0.05,4524,4510,749,1,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.8203389830508474,0.6561085972850679,113,0.672566371681416,102,0.7156862745098039,53,0.6037735849056604,94,0.7659574468085106,0.7539196966620458,0.6153602005198985,35.33099180379889,36.08491150046093,0.7539196966620458,0.895924178626539,0.40542405093643685,C_official_internal,hgb,0.2,0.05,4524,4510,635,1,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.8968253968253969,0.5673076923076923,57,0.7894736842105263,13,1.0,7,1.0,14,1.0,0.42407748756997604,0.2870660442972728,32.191858775186596,32.61593626275657,0.42407748756997604,0.8634377131285259,0.3178619700358581,C_official_internal,hgb,0.2,0.05,4524,4510,788,1,airlight_bin,airlight_bin=A>=0.95,874,126
