loss:0.23176 | L1:0.09765 | CR:0.13410 | step :165/50000 | lr :0.0001000 | time_used :0.7
loss:0.24062 | L1:0.09897 | CR:0.14165 | step :166/50000 | lr :0.0001000 | time_used :0.7
loss:0.23127 | L1:0.09500 | CR:0.13627 | step :167/50000 | lr :0.0001000 | time_used :0.7
loss:0.25509 | L1:0.11737 | CR:0.13773 | step :168/50000 | lr :0.0001000 | time_used :0.7
loss:0.24958 | L1:0.11340 | CR:0.13617 | step :169/50000 | lr :0.0001000 | time_used :0.7
loss:0.21367 | L1:0.08143 | CR:0.13223 | step :170/50000 | lr :0.0001000 | time_used :0.7
loss:0.23882 | L1:0.10949 | CR:0.12933 | step :171/50000 | lr :0.0001000 | time_used :0.7
loss:0.21957 | L1:0.08276 | CR:0.13681 | step :172/50000 | lr :0.0001000 | time_used :0.7
loss:0.23760 | L1:0.09724 | CR:0.14037 | step :173/50000 | lr :0.0001000 | time_used :0.7
loss:0.23330 | L1:0.09758 | CR:0.13573 | step :174/50000 | lr :0.0001000 | time_used :0.7
loss:0.23628 | L1:0.09702 | CR:0.13926 | step :175/50000 | lr :0.0001000 | time_used :0.7
loss:0.25121 | L1:0.11608 | CR:0.13513 | step :176/50000 | lr :0.0001000 | time_used :0.7
loss:0.22621 | L1:0.08905 | CR:0.13716 | step :177/50000 | lr :0.0001000 | time_used :0.7
loss:0.24136 | L1:0.10314 | CR:0.13821 | step :178/50000 | lr :0.0001000 | time_used :0.8
loss:0.22581 | L1:0.08735 | CR:0.13846 | step :179/50000 | lr :0.0001000 | time_used :0.8
loss:0.23228 | L1:0.10188 | CR:0.13040 | step :180/50000 | lr :0.0001000 | time_used :0.8
loss:0.21252 | L1:0.07605 | CR:0.13646 | step :181/50000 | lr :0.0001000 | time_used :0.8
loss:0.23557 | L1:0.09997 | CR:0.13560 | step :182/50000 | lr :0.0001000 | time_used :0.8
loss:0.23227 | L1:0.09633 | CR:0.13594 | step :183/50000 | lr :0.0001000 | time_used :0.8
loss:0.21244 | L1:0.08072 | CR:0.13172 | step :184/50000 | lr :0.0001000 | time_used :0.8
loss:0.25080 | L1:0.11415 | CR:0.13665 | step :185/50000 | lr :0.0001000 | time_used :0.8
loss:0.22401 | L1:0.09132 | CR:0.13269 | step :186/50000 | lr :0.0001000 | time_used :0.8
loss:0.21870 | L1:0.09140 | CR:0.12731 | step :187/50000 | lr :0.0001000 | time_used :0.8
loss:0.24648 | L1:0.09844 | CR:0.14804 | step :188/50000 | lr :0.0001000 | time_used :0.8
loss:0.22393 | L1:0.09080 | CR:0.13313 | step :189/50000 | lr :0.0001000 | time_used :0.8
loss:0.24545 | L1:0.12007 | CR:0.12538 | step :190/50000 | lr :0.0001000 | time_used :0.8
loss:0.21663 | L1:0.08874 | CR:0.12789 | step :191/50000 | lr :0.0001000 | time_used :0.8
loss:0.22849 | L1:0.09398 | CR:0.13451 | step :192/50000 | lr :0.0001000 | time_used :0.8
loss:0.22223 | L1:0.09042 | CR:0.13181 | step :193/50000 | lr :0.0001000 | time_used :0.8
loss:0.23396 | L1:0.10288 | CR:0.13108 | step :194/50000 | lr :0.0001000 | time_used :0.9
loss:0.24809 | L1:0.11052 | CR:0.13757 | step :195/50000 | lr :0.0001000 | time_used :0.9
loss:0.25619 | L1:0.12820 | CR:0.12798 | step :196/50000 | lr :0.0001000 | time_used :0.9
loss:0.23166 | L1:0.10348 | CR:0.12817 | step :197/50000 | lr :0.0001000 | time_used :0.9
loss:0.24073 | L1:0.10844 | CR:0.13229 | step :198/50000 | lr :0.0001000 | time_used :0.9
loss:0.24671 | L1:0.10849 | CR:0.13822 | step :199/50000 | lr :0.0001000 | time_used :0.9
loss:0.21756 | L1:0.08862 | CR:0.12894 | step :200/50000 | lr :0.0001000 | time_used :0.9
