blend_mean_psnr,cr_mean_psnr,feature_count,feature_set,gain_vs_cr,gain_vs_lfv1,head,intervention_precision,intervention_rate,lfv1_mean_psnr,mean_oracle_c,mean_pred_c,n,oracle_gain_vs_lfv1,oracle_mean_psnr,oracle_recovery,pred_lfv1_delta_corr,pred_oracle_c_corr,preserve_recall,regression_improve_recall,split,split_family,std_pred_c,strong_cr_regression_improve_recall
38.168995419564354,37.45802076160389,423,teacher_output_proxy,0.7109746579604632,0.7898941377778428,sklearn_ridge,0.5058043117744611,1.0,37.37910128178651,0.4920932319523749,0.5019569128414677,2564,1.0888258972310751,38.467927179017586,0.7254549508657422,0.2246273010969162,0.2458815723657608,0.6171259842519685,0.997338065661047,airlight_bin=0.85<=A<0.95,airlight_bin,0.10170641322675858,0.9963768115942029
39.42636364431788,38.62561647485154,423,teacher_output_proxy,0.8007471694663408,0.7241937690679521,sklearn_ridge,0.4733036707452725,1.0,38.70216987524993,0.505550731960906,0.49129315305593585,3388,1.1790983779287387,39.88126825317867,0.614192829558032,0.16144013404846191,0.1654159128665924,0.5258855585831063,1.0,airlight_bin=A<0.65,airlight_bin,0.10550223188632671,1.0
37.4294105134449,36.65483276831489,423,teacher_output_proxy,0.77457774513001,0.7664148338302539,sklearn_ridge,0.44907407407407407,1.0,36.662995679614646,0.49827109702404093,0.4969302454135484,1296,1.0822831283985153,37.74527880801316,0.708146337792063,0.23374831676483154,0.24073754251003265,0.6035502958579881,1.0,airlight_bin=A>=0.95,airlight_bin,0.09923037512637542,1.0
39.724565071326424,38.95624962221522,423,teacher_output_proxy,0.7683154491112063,0.8368497578340026,sklearn_ridge,0.5376128385155466,1.0,38.88771531349242,0.4915616838741526,0.5135343030021088,2416,1.2415437668605094,40.12925908035293,0.6740396755802414,0.25658440589904785,0.2775118947029114,0.554639175257732,1.0,beta_bin=0.8<=beta<1.1,beta_bin,0.08119050881603113,1.0
38.93545808926641,38.223947516130536,423,teacher_output_proxy,0.7115105731358753,0.8041344443631857,sklearn_ridge,0.49168053244592347,1.0,38.131323644903226,0.4904579738692114,0.4976249160213703,2376,1.164636132613289,39.295959777516515,0.6904598113044321,0.2596748173236847,0.2368641495704651,0.5813221406086044,1.0,beta_bin=1.1<=beta<1.4,beta_bin,0.0895893303730879,1.0
37.70731806648991,36.98532076749452,423,teacher_output_proxy,0.7219972989953902,0.8082575829439307,sklearn_ridge,0.484375,1.0,36.89906048354598,0.48511716874098826,0.4885048953258447,2364,1.1261907630751153,38.025251246621096,0.717691539873963,0.20002438127994537,0.19719988107681274,0.6391304347826087,1.0,beta_bin=1.4<=beta<1.7,beta_bin,0.10174579514087859,1.0
40.985032800570366,40.08567268727901,423,teacher_output_proxy,0.8993601132913582,0.6565243597762489,sklearn_ridge,0.4330097087378641,1.0,40.32850844079412,0.5303310730493479,0.5109491614518955,2392,1.081434137481196,41.40994257827531,0.6070867721124232,0.16289356350898743,0.16051888465881348,0.5666666666666667,1.0,beta_bin=beta<0.8,beta_bin,0.08297746193199274,1.0
36.91202867436099,36.1733858435778,423,teacher_output_proxy,0.738642830783192,0.8060395024441789,sklearn_ridge,0.492176386913229,1.0,36.10598917191681,0.4907347058970687,0.4744677489675083,2452,1.1229711492974062,37.22896032121422,0.7177740077719402,0.234145388007164,0.2495163530111313,0.613682092555332,0.9990458015267175,beta_bin=beta>=1.7,beta_bin,0.11860939202161623,1.0
38.908816013082564,38.08873762402395,729,hazy_wavelet_plus_teacher_outputs,0.8200783890586152,0.8148286536910305,sklearn_hgb,0.5302267002518891,1.0,38.093987359391534,0.5001314062033109,0.49530650524546704,3000,1.1221245203380619,39.216111879729596,0.7261481581784002,0.3592976927757263,0.36760756373405457,0.6241021548284118,1.0,random_image_1,random_image,0.09674776512765783,1.0
38.83956965545212,38.059607900716045,729,hazy_wavelet_plus_teacher_outputs,0.7799617547360711,0.8329307152976853,sklearn_hgb,0.5257870060281313,1.0,38.00663894015443,0.49051576422180315,0.4994736232534051,3000,1.142964110779758,39.14960305093419,0.7287461674791441,0.37173885107040405,0.3648577034473419,0.6299019607843137,1.0,random_image_2,random_image,0.10060034192737219,1.0
38.95627052338291,38.168556283887966,729,hazy_wavelet_plus_teacher_outputs,0.7877142394949459,0.8591654816190513,sklearn_hgb,0.5400130123617437,1.0,38.09710504176386,0.49392770583699014,0.4974925429622332,3000,1.1667654580164069,39.26387049978027,0.7363652015195614,0.3597334027290344,0.39285266399383545,0.6286427976686095,1.0,random_image_3,random_image,0.10620487159471934,1.0
39.49639894669755,38.63839310400732,729,hazy_wavelet_plus_teacher_outputs,0.8580058426902326,0.8374000181253081,sklearn_hgb,0.49604221635883905,1.0,38.658998928572245,0.5112501454363895,0.49533081526890427,2164,1.147693115515473,39.80669204408772,0.7296375719292085,0.39880672097206116,0.4027825891971588,0.6165413533834586,1.0,airlight_bin=0.65<=A<0.75,airlight_bin,0.09679931721805501,1.0
38.99146703873016,38.226301407272786,729,hazy_wavelet_plus_teacher_outputs,0.7651656314573714,0.8757334627441935,sklearn_hgb,0.5553846153846154,1.0,38.11573357598596,0.48104868762504055,0.49724004810627037,2588,1.196520142721404,39.31225371870737,0.731900309468811,0.42136329412460327,0.42621850967407227,0.6351219512195122,1.0,airlight_bin=0.75<=A<0.85,airlight_bin,0.09280345152419504,1.0
38.19766279401369,37.45802076160389,729,hazy_wavelet_plus_teacher_outputs,0.7396420324097974,0.818561512227177,sklearn_hgb,0.5347793567688855,1.0,37.37910128178651,0.4920932319523749,0.4945254853498033,2564,1.0888258972310751,38.467927179017586,0.7517836545843165,0.3570401668548584,0.3788323402404785,0.6259842519685039,1.0,airlight_bin=0.85<=A<0.95,airlight_bin,0.09945151641698084,1.0
39.45859594560902,38.62561647485154,729,hazy_wavelet_plus_teacher_outputs,0.8329794707574791,0.7564260703590904,sklearn_hgb,0.48188614146060954,1.0,38.70216987524993,0.505550731960906,0.4994931434794662,3388,1.1790983779287387,39.88126825317867,0.6415292264986603,0.2636493742465973,0.23541133105754852,0.5442779291553134,1.0,airlight_bin=A<0.65,airlight_bin,0.10387349256737238,1.0
37.45299944381526,36.65483276831489,729,hazy_wavelet_plus_teacher_outputs,0.7981666755003687,0.7900037642006126,sklearn_hgb,0.4882005899705015,1.0,36.662995679614646,0.49827109702404093,0.4959906175226709,1296,1.0822831283985153,37.74527880801316,0.7299418640747669,0.3215535879135132,0.3331502079963684,0.6193293885601578,1.0,airlight_bin=A>=0.95,airlight_bin,0.0969391440171547,1.0
39.7641196494937,38.95624962221522,729,hazy_wavelet_plus_teacher_outputs,0.8078700272784829,0.8764043360012792,sklearn_hgb,0.5880039331366765,1.0,38.88771531349242,0.4915616838741526,0.5157263039800937,2416,1.2415437668605094,40.12925908035293,0.7058988651014182,0.4045482277870178,0.42243918776512146,0.5876288659793815,1.0,beta_bin=0.8<=beta<1.1,beta_bin,0.09488629336885837,1.0
38.97021877846726,38.223947516130536,729,hazy_wavelet_plus_teacher_outputs,0.7462712623367267,0.8388951335640371,sklearn_hgb,0.5646661031276415,1.0,38.131323644903226,0.4904579738692114,0.49990579102310645,2376,1.164636132613289,39.295959777516515,0.7203066348980152,0.4094576835632324,0.4221840500831604,0.6002098635886673,1.0,beta_bin=1.1<=beta<1.4,beta_bin,0.0941608310231967,1.0
37.737621862418685,36.98532076749452,729,hazy_wavelet_plus_teacher_outputs,0.7523010949241637,0.8385613788727042,sklearn_hgb,0.5180180180180181,1.0,36.89906048354598,0.48511716874098826,0.48783037273328306,2364,1.1261907630751153,38.025251246621096,0.7445997661907912,0.32446616888046265,0.35014668107032776,0.6510869565217391,1.0,beta_bin=1.4<=beta<1.7,beta_bin,0.09329548661765984,1.0
41.02367568414585,40.08567268727901,729,hazy_wavelet_plus_teacher_outputs,0.9380029968668424,0.6951672433517331,sklearn_hgb,0.47619047619047616,1.0,40.32850844079412,0.5303310730493479,0.5134153143630479,2392,1.081434137481196,41.40994257827531,0.6428197698384363,0.3366204798221588,0.3529599606990814,0.5774774774774775,1.0,beta_bin=beta<0.8,beta_bin,0.09206019621890213,1.0
36.94657688992011,36.1733858435778,729,hazy_wavelet_plus_teacher_outputs,0.773191046342312,0.8405877180032988,sklearn_hgb,0.49812734082397003,1.0,36.10598917191681,0.4907347058970687,0.4647523510371613,2452,1.1229711492974062,37.22896032121422,0.7485390150303229,0.33971017599105835,0.3115162253379822,0.613682092555332,1.0,beta_bin=beta>=1.7,beta_bin,0.10213669310690668,1.0
38.85219191377169,38.04354000757737,729,hazy_wavelet_plus_teacher_outputs,0.8086519061943207,0.7425822162013915,sklearn_ridge,0.4866275277234181,1.0,38.1096096975703,0.5113015247202514,0.4909896072248618,3000,1.0943038467710338,39.20391354434133,0.6785886921551568,0.2342693954706192,0.22723981738090515,0.5666666666666667,0.9991789819376026,random_image_1,random_image,0.11097222993931302,0.9972222222222222
38.80565886761629,38.0495123476996,729,hazy_wavelet_plus_teacher_outputs,0.7561465199166904,0.7855349271294472,sklearn_ridge,0.5284872298624754,1.0,38.02012394048684,0.49062487711364355,0.49431660218040147,3000,1.129971141008113,39.15009508149495,0.6951814065162146,0.2285049706697464,0.2359108328819275,0.5970024979184013,1.0,random_image_2,random_image,0.1091118365485139,1.0
38.7875609422535,38.09124847825151,729,hazy_wavelet_plus_teacher_outputs,0.6963124640019913,0.8632076368983093,sklearn_ridge,0.5364836692147325,1.0,37.92435330535519,0.48189952721151647,0.49790920757253965,3000,1.2278477615762498,39.15220106693144,0.703024970937328,0.2596181035041809,0.2765241861343384,0.6202209005947323,1.0,random_image_3,random_image,0.11223644798311774,1.0
39.4482923575259,38.63839310400732,729,hazy_wavelet_plus_teacher_outputs,0.80989925351858,0.7892934289536555,sklearn_ridge,0.4645222327341533,1.0,38.658998928572245,0.5112501454363895,0.4952281561788592,2164,1.147693115515473,39.80669204408772,0.6877216725295644,0.21522396802902222,0.22019222378730774,0.6047261009667024,1.0,airlight_bin=0.65<=A<0.75,airlight_bin,0.1064627098894434,1.0
