split_family,feature_set,model_type,name,splits,mean_psnr_mean,mean_psnr_std,mean_ssim_mean,mean_ssim_std,gain_vs_lfv1_psnr_mean,gain_vs_lfv1_psnr_std,gain_vs_baseline_psnr_mean,gain_vs_baseline_psnr_std,residual_precision_mean,residual_precision_std,residual_recall_mean,residual_recall_std,two_way_accuracy_mean,two_way_accuracy_std,residual_selection_count_mean,residual_selection_count_std,lost_lfv1_gain_selected_count_mean,lost_lfv1_gain_selected_count_std,residual_worst_selected_count_mean,residual_worst_selected_count_std,oracle_recovery_mean,oracle_recovery_std
degradation_combo_group5,activation_only_proxy,stump,decision_stump,2,29.5814903614033,0.8693754172563928,0.9790085159242152,0.0023988030850887188,0.03763865849900419,0.16023016475560614,-0.14957755683907936,0.2442188445062961,0.5714285714285714,0.14285714285714288,0.6118421052631579,0.13815789473684212,0.5875,0.13749999999999998,21.0,0.0,5.0,1.0,3.0,2.0,0.0799982327885076,0.2447199405284864
degradation_combo_group5,activation_plus_strict_output_proxy,stump,decision_stump,2,29.5814903614033,0.8693754172563928,0.9790085159242152,0.0023988030850887188,0.03763865849900419,0.16023016475560614,-0.14957755683907936,0.2442188445062961,0.5714285714285714,0.14285714285714288,0.6118421052631579,0.13815789473684212,0.5875,0.13749999999999998,21.0,0.0,5.0,1.0,3.0,2.0,0.0799982327885076,0.2447199405284864
degradation_combo_group5,activation_only_proxy,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,activation_plus_strict_output_proxy,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,activation_plus_rich_output_proxy,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,rich_output_reference,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,metadata_diagnostic,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,gt_diagnostic_leakage_check,baseline,always_lfv1,2,29.543851702904295,0.709145252500786,0.978062167018652,0.002004481106996525,0.0,0.0,-0.18721621533808352,0.08398867975068995,,,0.0,0.0,0.5125,0.012500000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degradation_combo_group5,metadata_diagnostic,stump,decision_stump,2,29.522130021960557,0.7982527403337745,0.979195699840784,0.0022326089441775943,-0.021721680943735805,0.08910748783298961,-0.20893789628181936,0.17309616758367957,0.5125,0.11249999999999999,0.6907894736842105,0.05921052631578949,0.5125,0.1375,27.0,3.0,7.0,2.0,5.0,1.0,-0.01916586057902421,0.12975122597746308
degradation_combo_group5,metadata_diagnostic,logistic,ridge_logistic,2,29.427615949140666,0.612858817775459,0.9786554582417011,0.00199109986424445,-0.11623575376363174,0.09628643472532886,-0.30345196910171524,0.012297754974638891,0.4606060606060606,0.006060606060606072,0.4342105263157895,0.06578947368421054,0.475,0.024999999999999994,18.5,3.5,6.0,1.0,3.5,1.5,-0.18778532825332866,0.16098016041926466
degradation_combo_group5,activation_only_proxy,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
degradation_combo_group5,activation_plus_strict_output_proxy,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
degradation_combo_group5,activation_plus_rich_output_proxy,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
degradation_combo_group5,rich_output_reference,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
degradation_combo_group5,metadata_diagnostic,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
degradation_combo_group5,gt_diagnostic_leakage_check,baseline,always_residual,2,29.41470314969103,0.7007098606854782,0.979677713662386,0.0020100019872188457,-0.12914855321326424,0.008435391815305768,-0.3163647685513478,0.07555328793538418,0.4875,0.012500000000000011,1.0,0.0,0.4875,0.012500000000000011,40.0,0.0,10.0,1.0,8.0,1.0,-0.19399191521938322,0.03179407052904126
airlight_leave_one,activation_only_proxy,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,activation_plus_strict_output_proxy,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,activation_plus_rich_output_proxy,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,rich_output_reference,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,metadata_diagnostic,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,gt_diagnostic_leakage_check,oracle,two_way_oracle,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,gt_diagnostic_leakage_check,stump,decision_stump,1,31.31490030311744,0.0,0.98689711635763,0.0,0.5606336805369145,0.0,0.5679704708366241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
airlight_leave_one,gt_diagnostic_leakage_check,logistic,ridge_logistic,1,31.253905452734145,0.0,0.9867611093954607,0.0,0.4996388301536227,0.0,0.5069756204533323,0.0,1.0,0.0,0.6,0.0,0.8181818181818182,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.8912037351646844,0.0
airlight_leave_one,activation_only_proxy,logistic,ridge_logistic,1,30.796633206492615,0.0,0.9863745624368842,0.0,0.04236658391209163,0.0,0.04970337421180124,0.0,0.7272727272727273,0.0,0.8,0.0,0.7727272727272727,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.07556910221932703,0.0
airlight_leave_one,activation_plus_strict_output_proxy,logistic,ridge_logistic,1,30.796633206492615,0.0,0.9863745624368842,0.0,0.04236658391209163,0.0,0.04970337421180124,0.0,0.7272727272727273,0.0,0.8,0.0,0.7727272727272727,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.07556910221932703,0.0
airlight_leave_one,activation_only_proxy,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,activation_plus_strict_output_proxy,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,activation_plus_rich_output_proxy,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,rich_output_reference,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,metadata_diagnostic,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,gt_diagnostic_leakage_check,baseline,always_lfv1,1,30.754266622580527,0.0,0.9849078980359164,0.0,0.0,0.0,0.007336790299709603,0.0,,,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airlight_leave_one,rich_output_reference,stump,decision_stump,1,30.728776318683575,0.0,0.9859717027707533,0.0,-0.025490303896950162,0.0,-0.01815351359724056,0.0,0.5384615384615384,0.0,0.7,0.0,0.5909090909090909,0.0,13.0,0.0,4.0,0.0,2.0,0.0,-0.0454669506700673,0.0
