eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,intervention_recall,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,official_preserve_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,low_residual_preserve_rate,simulated_mean_psnr_gain,bootstrap_gain_p05,official_psnr,sim_psnr,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,split_family,split,train_n,valid_n,control
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.12280935906801914,C2_midas_shuffled_depth,decision_tree,0.2,0.775,11355,11327,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262744,C2_midas_shuffled_depth,decision_tree,0.2,0.875,11355,11327,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C2_midas_shuffled_depth,decision_tree,0.2,0.95,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C2_midas_shuffled_depth,decision_tree,0.2,0.9,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220455,C2_midas_shuffled_depth,decision_tree,0.2,0.7,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.64,0.7814569536423841,0.8805970149253731,99,0.3333333333333333,61,0.39344262295081966,0.6065573770491803,33,0.2727272727272727,59,0.6101694915254238,0.38983050847457623,0.6967381740087523,0.5581209045988854,33.84071671144422,34.53745488545297,0.9071358227592673,0.5193110239073249,C2_midas_shuffled_depth,hgb,0.2,0.44999999999999996,11355,11327,671,random,random_1,750,250,real
250,219,31,0.608,0.697841726618705,0.8290598290598291,102,0.4117647058823529,52,0.38461538461538464,0.6153846153846154,19,0.21052631578947367,66,0.6212121212121212,0.3787878787878788,0.5136621430645614,0.4065782242600777,34.29031846921945,34.80398061228401,0.8555019545270375,0.376978740616613,C2_midas_shuffled_depth,hgb,0.2,0.475,11355,11327,685,random,random_2,750,250,real
250,227,23,0.588,0.7681159420289855,0.8688524590163934,105,0.3047619047619048,65,0.35384615384615387,0.6461538461538461,34,0.14705882352941177,60,0.6,0.4,0.6769913468652592,0.5453828687553379,34.13535826605321,34.81234961291847,0.9125757927146081,0.48883291782561594,C2_midas_shuffled_depth,hgb,0.2,0.475,11355,11327,677,random,random_3,750,250,real
250,210,40,0.176,0.6388888888888888,0.27058823529411763,125,0.104,250,0.176,0.8240000000000001,125,0.104,152,0.18421052631578946,0.8157894736842105,0.031467579696845174,0.014100312756383654,41.996655378489706,42.02812295818655,0.1545222917370604,0.21528989919742206,C2_midas_shuffled_depth,hgb,0.2,0.49999999999999994,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.172,0.7714285714285715,0.2872340425531915,114,0.07017543859649122,210,0.12857142857142856,0.8714285714285714,101,0.0594059405940594,162,0.12345679012345678,0.8765432098765432,0.13335193790477118,0.07699280382167396,41.507470099469764,41.64082203737454,0.4241223131445218,0.458978828643829,C2_midas_shuffled_depth,hgb,0.2,0.49999999999999994,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.456,0.75,0.6585365853658537,94,0.2872340425531915,152,0.23026315789473684,0.7697368421052632,68,0.14705882352941177,250,0.456,0.544,0.27908561686433153,0.21817544850294315,38.83344644305326,39.11253205991759,0.6496668104277036,0.4205076769872386,C2_midas_shuffled_depth,hgb,0.2,0.44999999999999996,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.588,0.8283582089552238,0.8283582089552238,99,0.23232323232323232,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6619171699055006,0.5357889496545564,33.84071671144422,34.50263388134972,0.8617997390123903,0.44584855162572495,C3_midas_shuffled_depth,logistic,0.2,0.125,11415,11387,671,random,random_1,750,250,real
250,219,31,0.668,0.6622516556291391,0.8547008547008547,102,0.5,52,0.5,0.5,19,0.42105263157894735,66,0.696969696969697,0.303030303030303,0.5142406535947907,0.3994992417415859,34.29031846921945,34.80455912281424,0.8564654611743697,0.4002525947206539,C3_midas_shuffled_depth,logistic,0.2,0.1,11415,11387,685,random,random_2,750,250,real
250,227,23,0.604,0.7591240875912408,0.8524590163934426,105,0.3142857142857143,65,0.49230769230769234,0.5076923076923077,34,0.23529411764705882,60,0.6,0.4,0.6369722339196969,0.5090417803320229,34.13535826605321,34.7723304999729,0.8586305334596172,0.4305364867640606,C3_midas_shuffled_depth,logistic,0.2,0.125,11415,11387,677,random,random_3,750,250,real
250,210,40,0.332,0.5588235294117647,0.4470588235294118,125,0.24,250,0.332,0.6679999999999999,125,0.24,152,0.34868421052631576,0.6513157894736843,0.06065711290620706,0.033181943981689714,41.996655378489706,42.057312491395905,0.29785818250777096,0.17286391190540074,C3_midas_shuffled_depth,logistic,0.2,0.1,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.468,0.5816326530612245,0.6063829787234043,114,0.35964912280701755,210,0.43333333333333335,0.5666666666666667,101,0.36633663366336633,162,0.4567901234567901,0.5432098765432098,0.18663711718109535,0.12389837926406479,41.507470099469764,41.694107216650856,0.5935944171579917,0.3482190033673182,C3_midas_shuffled_depth,logistic,0.2,0.1,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.548,0.6833333333333333,0.6666666666666666,94,0.40425531914893614,152,0.47368421052631576,0.5263157894736843,68,0.38235294117647056,250,0.548,0.45199999999999996,0.2732384614940426,0.2100814990083321,38.83344644305326,39.10668490454731,0.6360555651683771,0.20973265651367054,C3_midas_shuffled_depth,logistic,0.2,0.125,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C3_midas_shuffled_depth,decision_tree,0.2,0.7,11415,11387,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.1313287627774768,C3_midas_shuffled_depth,decision_tree,0.2,0.775,11415,11387,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C3_midas_shuffled_depth,decision_tree,0.2,0.875,11415,11387,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C3_midas_shuffled_depth,decision_tree,0.2,0.95,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C3_midas_shuffled_depth,decision_tree,0.2,0.9,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220447,C3_midas_shuffled_depth,decision_tree,0.2,0.7,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.62,0.7931034482758621,0.8582089552238806,99,0.30303030303030304,61,0.39344262295081966,0.6065573770491803,33,0.24242424242424243,59,0.6101694915254238,0.38983050847457623,0.6828942000039896,0.5433778748412226,33.84071671144422,34.52361091144821,0.8891113119493995,0.5068230184755457,C3_midas_shuffled_depth,hgb,0.2,0.44999999999999996,11415,11387,671,random,random_1,750,250,real
250,219,31,0.624,0.6950354609929078,0.8376068376068376,102,0.4215686274509804,52,0.40384615384615385,0.5961538461538461,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5075465881512068,0.40032640113715534,34.29031846921945,34.79786505737066,0.8453165257349167,0.37703532860641353,C3_midas_shuffled_depth,hgb,0.2,0.44999999999999996,11415,11387,685,random,random_2,750,250,real
250,227,23,0.556,0.7674418604651163,0.8114754098360656,105,0.2857142857142857,65,0.3076923076923077,0.6923076923076923,34,0.11764705882352941,60,0.5666666666666667,0.43333333333333335,0.646777507614968,0.5162690193667692,34.13535826605321,34.78213577366818,0.8718479186694559,0.474881936837199,C3_midas_shuffled_depth,hgb,0.2,0.49999999999999994,11415,11387,677,random,random_3,750,250,real
250,210,40,0.224,0.627906976744186,0.3176470588235294,125,0.128,250,0.224,0.776,125,0.128,152,0.23684210526315788,0.7631578947368421,0.045454721361897814,0.02605637718204502,41.996655378489706,42.042110099851605,0.223206480535716,0.2081002580648317,C3_midas_shuffled_depth,hgb,0.2,0.44999999999999996,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.204,0.7317073170731707,0.3191489361702128,114,0.09649122807017543,210,0.16666666666666666,0.8333333333333334,101,0.0891089108910891,162,0.1419753086419753,0.8580246913580247,0.1353113439564991,0.0775848560100744,41.507470099469764,41.64278144342626,0.4303541522921589,0.4521488742508053,C3_midas_shuffled_depth,hgb,0.2,0.475,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.412,0.7575757575757576,0.6097560975609756,94,0.2553191489361702,152,0.19078947368421054,0.8092105263157895,68,0.11764705882352941,250,0.412,0.5880000000000001,0.2679561099128932,0.2089403999146667,38.83344644305326,39.10140255296616,0.6237590930612126,0.43323745570737854,C3_midas_shuffled_depth,hgb,0.2,0.49999999999999994,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.612,0.8071428571428572,0.8432835820895522,99,0.2727272727272727,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6779818776646297,0.5455990983548606,33.84071671144422,34.51869858910886,0.8827155900940359,0.4559150442385933,C2_both_shuffled_depth,logistic,0.2,0.125,11373,11345,671,random,random_1,750,250,real
250,219,31,0.648,0.678082191780822,0.8461538461538461,102,0.46078431372549017,52,0.5,0.5,19,0.42105263157894735,66,0.6818181818181818,0.31818181818181823,0.5155791282230427,0.3990827459325779,34.29031846921945,34.80589759744248,0.8586946845579013,0.4090869655072888,C2_both_shuffled_depth,logistic,0.2,0.125,11373,11345,685,random,random_2,750,250,real
250,227,23,0.596,0.7518248175182481,0.8442622950819673,105,0.3238095238095238,65,0.5230769230769231,0.4769230769230769,34,0.29411764705882354,60,0.6166666666666667,0.3833333333333333,0.6299127542429589,0.5040167158139147,34.13535826605321,34.76527102029617,0.8491144439379676,0.43380338953211073,C2_both_shuffled_depth,logistic,0.2,0.125,11373,11345,677,random,random_3,750,250,real
250,210,40,0.336,0.5441176470588235,0.43529411764705883,125,0.248,250,0.336,0.6639999999999999,125,0.248,152,0.34868421052631576,0.6513157894736843,0.05514261865788956,0.02360270093295255,41.996655378489706,42.05179799714759,0.27077912853444336,0.15027805205925085,C2_both_shuffled_depth,logistic,0.2,0.1,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.444,0.5652173913043478,0.5531914893617021,114,0.3508771929824561,210,0.4095238095238095,0.5904761904761905,101,0.3564356435643564,162,0.4444444444444444,0.5555555555555556,0.17756799305053073,0.11332501209527536,41.507470099469764,41.685038092520294,0.5647503076168415,0.34430703299378873,C2_both_shuffled_depth,logistic,0.2,0.1,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.556,0.6885245901639344,0.6829268292682927,94,0.40425531914893614,152,0.47368421052631576,0.5263157894736843,68,0.38235294117647056,250,0.556,0.44399999999999995,0.2759556941568318,0.21356495936780936,38.83344644305326,39.1094021372101,0.6423808494917265,0.20970833265758487,C2_both_shuffled_depth,logistic,0.2,0.125,11373,11345,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515539,C2_both_shuffled_depth,decision_tree,0.2,0.7,11373,11345,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.12302360721600668,C2_both_shuffled_depth,decision_tree,0.2,0.775,11373,11345,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C2_both_shuffled_depth,decision_tree,0.2,0.875,11373,11345,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C2_both_shuffled_depth,decision_tree,0.2,0.95,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.35323946767642733,C2_both_shuffled_depth,decision_tree,0.2,0.9,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220439,C2_both_shuffled_depth,decision_tree,0.2,0.7,11373,11345,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.64,0.7814569536423841,0.8805970149253731,99,0.3333333333333333,61,0.39344262295081966,0.6065573770491803,33,0.2727272727272727,59,0.6101694915254238,0.38983050847457623,0.6967381740087523,0.5581209045988854,33.84071671144422,34.53745488545297,0.9071358227592673,0.5193110239073249,C2_both_shuffled_depth,hgb,0.2,0.44999999999999996,11373,11345,671,random,random_1,750,250,real
250,219,31,0.608,0.697841726618705,0.8290598290598291,102,0.4117647058823529,52,0.38461538461538464,0.6153846153846154,19,0.21052631578947367,66,0.6212121212121212,0.3787878787878788,0.5136621430645614,0.4065782242600777,34.29031846921945,34.80398061228401,0.8555019545270375,0.376978740616613,C2_both_shuffled_depth,hgb,0.2,0.475,11373,11345,685,random,random_2,750,250,real
250,227,23,0.58,0.7647058823529411,0.8524590163934426,105,0.3047619047619048,65,0.3384615384615385,0.6615384615384615,34,0.14705882352941177,60,0.5833333333333334,0.41666666666666663,0.6694401347850164,0.5392755785026064,34.13535826605321,34.804798400838216,0.9023968541181371,0.4871025942131164,C2_both_shuffled_depth,hgb,0.2,0.475,11373,11345,677,random,random_3,750,250,real
250,210,40,0.164,0.5588235294117647,0.2235294117647059,125,0.12,250,0.164,0.836,125,0.12,152,0.16447368421052633,0.8355263157894737,0.024242787782733956,0.008166279390883486,41.996655378489706,42.02089816627243,0.11904478076713428,0.19021517160829765,C2_both_shuffled_depth,hgb,0.2,0.49999999999999994,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.172,0.7714285714285715,0.2872340425531915,114,0.07017543859649122,210,0.12857142857142856,0.8714285714285714,101,0.0594059405940594,162,0.12345679012345678,0.8765432098765432,0.13335193790477118,0.07699280382167396,41.507470099469764,41.64082203737454,0.4241223131445218,0.458978828643829,C2_both_shuffled_depth,hgb,0.2,0.49999999999999994,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.456,0.75,0.6585365853658537,94,0.2872340425531915,152,0.23026315789473684,0.7697368421052632,68,0.14705882352941177,250,0.456,0.544,0.27908561686433153,0.21817544850294315,38.83344644305326,39.11253205991759,0.6496668104277036,0.4205076769872386,C2_both_shuffled_depth,hgb,0.2,0.44999999999999996,11373,11345,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.624,0.7902097902097902,0.8432835820895522,99,0.30303030303030304,61,0.47540983606557374,0.5245901639344263,33,0.21212121212121213,59,0.6101694915254238,0.38983050847457623,0.6759664157050057,0.5454546118602142,33.84071671144422,34.51668312714923,0.8800915086080678,0.4524284024298359,C3_both_shuffled_depth,logistic,0.2,0.125,11493,11465,671,random,random_1,750,250,real
250,219,31,0.644,0.6758620689655173,0.8376068376068376,102,0.46078431372549017,52,0.4807692307692308,0.5192307692307692,19,0.42105263157894735,66,0.6818181818181818,0.31818181818181823,0.5086434242913483,0.3971240206540787,34.29031846921945,34.79896189351079,0.8471433013195231,0.4044427584930972,C3_both_shuffled_depth,logistic,0.2,0.1,11493,11465,685,random,random_2,750,250,real
250,227,23,0.604,0.7591240875912408,0.8524590163934426,105,0.3142857142857143,65,0.5076923076923077,0.49230769230769234,34,0.23529411764705882,60,0.6166666666666667,0.3833333333333333,0.6369138779502919,0.5091753304929694,34.13535826605321,34.772272144003495,0.858551870349245,0.4351026119613421,C3_both_shuffled_depth,logistic,0.2,0.125,11493,11465,677,random,random_3,750,250,real
250,210,40,0.368,0.5194805194805194,0.47058823529411764,125,0.296,250,0.368,0.632,125,0.296,152,0.375,0.625,0.05714460414899517,0.025154037340329918,41.996655378489706,42.053799982638694,0.28060992547180674,0.15547059633929824,C3_both_shuffled_depth,logistic,0.2,0.075,11493,11465,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.476,0.59,0.6276595744680851,114,0.35964912280701755,210,0.4380952380952381,0.5619047619047619,101,0.36633663366336633,162,0.4691358024691358,0.5308641975308642,0.1885193579835004,0.12381004785505967,41.507470099469764,41.69598945745326,0.5995808342701382,0.3400212241932431,C3_both_shuffled_depth,logistic,0.2,0.075,11493,11465,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.56,0.6829268292682927,0.6829268292682927,94,0.4148936170212766,152,0.47368421052631576,0.5263157894736843,68,0.38235294117647056,250,0.56,0.43999999999999995,0.27926637393250614,0.21614597457905463,38.83344644305326,39.11271281698577,0.6500875840571821,0.21486111105812533,C3_both_shuffled_depth,logistic,0.2,0.1,11493,11465,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C3_both_shuffled_depth,decision_tree,0.2,0.7,11493,11465,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.15020062700470976,C3_both_shuffled_depth,decision_tree,0.2,0.775,11493,11465,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C3_both_shuffled_depth,decision_tree,0.2,0.875,11493,11465,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C3_both_shuffled_depth,decision_tree,0.2,0.95,11493,11465,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.35323946767642744,C3_both_shuffled_depth,decision_tree,0.2,0.9,11493,11465,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.2251231669622045,C3_both_shuffled_depth,decision_tree,0.2,0.7,11493,11465,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.58,0.8235294117647058,0.835820895522388,99,0.24242424242424243,61,0.3442622950819672,0.6557377049180328,33,0.21212121212121213,59,0.576271186440678,0.423728813559322,0.6819433339112482,0.5447299563762591,33.84071671144422,34.52266004535547,0.8878733078790756,0.5101357492614654,C3_both_shuffled_depth,hgb,0.2,0.49999999999999994,11493,11465,671,random,random_1,750,250,real
250,219,31,0.628,0.6875,0.8461538461538461,102,0.4411764705882353,52,0.40384615384615385,0.5961538461538461,19,0.21052631578947367,66,0.6212121212121212,0.3787878787878788,0.5169904613395085,0.4085806945248199,34.29031846921945,34.80730893055895,0.861045253420971,0.37610847983103796,C3_both_shuffled_depth,hgb,0.2,0.44999999999999996,11493,11465,685,random,random_2,750,250,real
250,227,23,0.568,0.7651515151515151,0.8278688524590164,105,0.29523809523809524,65,0.35384615384615387,0.6461538461538461,34,0.14705882352941177,60,0.5833333333333334,0.41666666666666663,0.6476602400355502,0.514536964538793,34.13535826605321,34.78301850608876,0.873037830833323,0.47708848542652477,C3_both_shuffled_depth,hgb,0.2,0.475,11493,11465,677,random,random_3,750,250,real
250,210,40,0.228,0.6086956521739131,0.32941176470588235,125,0.144,250,0.228,0.772,125,0.144,152,0.2565789473684211,0.743421052631579,0.04279863305466975,0.02371911002913128,41.996655378489706,42.039454011544365,0.21016369630372636,0.22111929138578035,C3_both_shuffled_depth,hgb,0.2,0.44999999999999996,11493,11465,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.288,0.6428571428571429,0.3829787234042553,114,0.17543859649122806,210,0.24761904761904763,0.7523809523809524,101,0.16831683168316833,162,0.20987654320987653,0.7901234567901234,0.1489035848262349,0.09069343200759443,41.507470099469764,41.656373684296,0.4735839150467622,0.4336792621079562,C3_both_shuffled_depth,hgb,0.2,0.42499999999999993,11493,11465,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.452,0.7333333333333333,0.6260162601626016,94,0.2978723404255319,152,0.24342105263157895,0.756578947368421,68,0.17647058823529413,250,0.452,0.548,0.2697719287211469,0.20721113886264012,38.83344644305326,39.10321837177441,0.6279860296791835,0.4118099406222844,C3_both_shuffled_depth,hgb,0.2,0.44999999999999996,11493,11465,687,residual_low_energy_heldout,test_residual_low,750,250,real
